Id,Price
5135,171070.32249279023
5327,218372.97661303796
13133,243137.842519252
1676,277679.2136262743
16296,275636.46175439295
1095,154976.17719055037
12528,155996.63985617316
7348,259926.99200896666
11663,170777.88578312172
1803,201890.15185514538
1510,238390.91542300378
16045,178161.15707640874
2900,157063.9949955605
3236,183535.67503188792
1318,270409.8013051978
14948,217750.42422684276
7840,319587.4722537554
15325,187923.87830165913
8700,172285.57758807775
15706,190747.70469019306
14449,184223.88513710853
16117,176444.89213451266
4529,197258.99583734333
11199,191396.37326876447
4052,310307.89577123016
821,196886.38581836532
68,245618.0228960708
554,120524.77960248737
452,197445.30458654973
11394,269691.2137318958
11393,196712.36824581656
9535,153660.43063293985
4024,182963.47607031814
10069,216224.9759383577
12007,167146.42813729015
12368,361864.6615201019
1259,347145.0748265374
1124,294754.4176445667
3707,188221.78456417736
8767,171684.74401394292
1919,169434.33126449087
16741,167212.75551363916
6664,273720.28199396067
5688,360755.96054243826
7799,166741.72082679239
14843,276685.2713410058
7532,157712.01780329566
8133,153517.13183913552
6264,343736.7140024654
4125,161590.70949974348
2410,183662.77438755357
13607,213015.29428624746
1716,269892.81506765395
1370,135413.63071785826
2273,358898.6819523351
15298,328768.31118648424
4284,227464.4642996786
12303,167317.80914916407
7808,148639.8753982654
2203,138972.1610998466
7237,125790.30877750025
15864,164895.4764086685
2844,161051.40786149565
5729,167961.77401102212
11812,319202.27266722795
1779,176037.73054916464
6442,158683.3759930287
6160,204573.3301536565
8266,205109.0390297678
9903,160050.1259639855
2867,136444.62599202426
6998,176146.55799604242
13932,181633.9142343933
12587,169508.8001960679
3611,243335.0984711028
2646,298252.3840089129
1890,166876.04997994524
860,249822.0252881953
14187,193953.34733327114
12569,289742.2895532027
1276,104242.36027399766
12025,192979.6872326063
4890,312474.9319513144
14410,292509.6867899723
10352,337004.8383379976
11407,224689.29398187454
10384,166682.90330544524
7622,293144.92058630317
12578,180155.02743173492
15820,171185.1891224804
563,193399.49457324343
15226,164091.034168922
6396,213443.7781682458
6247,139236.2791632867
3339,158850.56209902765
10975,280543.60313661414
7475,118627.70556297785
11129,191793.3120955749
3051,250641.26012276384
10232,249491.47707817392
14106,179045.06051172482
5502,209461.10017497063
4558,79344.49148212388
4181,153374.13771549656
8426,126871.70896126302
6611,180483.06234434975
14641,170218.45405217225
15539,249584.53789529295
13119,142753.37339361763
11716,173470.42113402564
7316,254960.78297740436
7791,122965.50899375947
13034,333269.80817167345
1068,252381.03443937667
4060,179059.9626755093
10172,209127.36131224677
2591,197797.66675656557
12494,337421.1210938089
7828,289194.14948900207
15284,168782.88253520225
7947,174288.1805744191
16335,206508.1064856511
10234,335524.751440257
2797,266140.94246351364
5341,241665.59700432039
3059,287097.7854593312
1559,80695.9578029345
15320,267422.8944134383
10284,376289.7456581518
4134,218754.02029059545
4481,211791.5144186953
7222,180670.79892789913
4062,218833.7864561357
2192,201758.50768064923
9637,187838.53912839675
16236,162421.00794995885
4272,162336.62670234634
9406,284990.0501757563
14309,238736.90929477845
1946,304169.13755935576
16235,248802.83172597902
7146,174993.82151839207
16784,248746.72519873976
349,341384.76344289916
6251,171875.88674487759
5128,382654.2312642888
11718,175417.5573977068
16721,98606.23177000479
12517,230933.8137736675
15961,195357.83295951856
9428,163448.55523968814
14541,153174.26891469266
10168,125489.93270372218
11270,174246.65630397986
13210,248402.85446103752
11518,180482.5777406514
12612,166415.05405450062
16352,118488.04854879643
9935,144703.18095113532
15521,258617.23995453087
11482,190641.16838671148
11443,182311.18884899875
9459,251817.35519255337
9218,172565.73152098322
854,148257.82625510305
5619,147907.79309495768
9208,170984.83590235244
4391,143202.72320869344
15207,164313.8370716151
7183,181675.42252971028
16442,214053.9161638128
7936,92870.8857060605
10606,353432.528245619
4979,157607.24203177393
4854,287466.4943778088
16476,124063.26529898906
10516,158636.17515563473
16261,268500.1026859696
90,384963.39195354015
5433,177436.82762682048
14338,137560.98119816426
13487,252928.21212163536
8211,455597.7132623516
170,171409.88323999295
14051,118754.00744304637
10686,195136.2518985353
7595,280350.09845
6777,391140.0307381847
14661,177801.43956436936
13991,331739.61448223965
16795,181024.52505176817
2740,134431.6706636115
7368,283332.6495815579
2413,246975.55554139265
1852,454872.6386755724
15200,364525.06431456516
8467,330113.77309530077
16379,284223.154997674
3375,188460.22267517177
5945,450259.3974267353
2641,189270.75450299215
2837,321680.02205965563
3498,224602.7961578652
10876,173574.44688768062
1285,207077.3365469639
9285,232849.00298900035
4015,323126.46335872833
2526,175587.98313515726
7814,198923.4113615972
7117,270570.28620389197
12359,131866.8971652871
3303,311270.6211584557
13874,178761.45031780013
5484,177039.4967175142
15067,164402.4852877091
12639,204660.32939992225
3388,232026.17181005792
4256,180319.1552700231
15738,200473.50713504635
14049,185488.99178235047
15780,191900.39000906973
9564,179950.5824203615
11910,203197.6187323647
11315,247790.78771244382
1733,161595.4285634653
3910,306483.1608189706
7552,428908.51772514253
254,204085.90370098662
5222,206401.81959019363
8314,217968.01616328064
16743,207751.81063147663
10335,132281.68797043402
8226,285930.89912753453
12254,208653.50700833794
13152,225894.42789937524
15020,201542.54226548644
16349,232332.1836622268
11924,161330.71620176872
12543,180835.92600158183
14114,212858.13164146722
12318,253779.27399230778
15383,186217.97822845733
6679,212034.2998006773
635,187328.80372706617
15993,249734.03681272297
11375,196290.67546311617
11216,191815.78184600774
15401,225967.2484506828
11301,150469.0744326428
13804,261331.89506085642
10839,193455.54599605588
1588,331948.9832768755
3596,190330.0907045081
5816,178274.93406481584
8099,141352.28362735434
6551,199625.3314919807
14075,461980.84956283093
13431,195475.52455940103
9481,295623.1585242851
5295,162885.5352872036
15859,335102.5752954906
10634,342787.0346356784
444,203970.37507079952
11686,248580.31615960112
1213,209107.93369120912
13970,188260.9176148173
6849,445196.17794506106
9911,216171.52065390293
5649,161218.41288201985
7184,246390.96009713234
5877,288001.3140663379
1655,201212.20169147052
15301,206858.11436097958
12389,227767.30190678962
5241,265696.7194116592
7048,168957.85580432156
10574,146825.83362222934
8593,143489.3841251144
4752,178352.27622052663
14663,181929.84628705782
10994,219585.19361711422
87,87196.62488358936
5132,126401.85509481722
6372,392097.3243357406
7411,271447.5173136298
3319,252326.65886895856
9355,141467.36855266476
5139,253061.68642090686
56,264169.22911044565
3249,166858.48656538516
5047,88886.07670226987
13238,262137.1057451748
2190,272769.6531512516
15599,180306.62665987003
6542,162888.64686047044
1968,196828.61404651066
5630,196559.77410207049
9157,309670.60656411067
789,187145.84027990972
1413,273541.56923710415
12514,238633.35366042732
13459,137750.50550085018
1345,219897.09084650062
4034,205767.3543007625
15169,153538.578774346
6770,237563.96192712823
3334,175104.92057913527
12998,164246.1941934217
15870,236158.55320175702
1871,153132.33036651945
5770,157775.3749483106
13196,124720.03301758623
7633,188848.61988050747
10699,199767.97474943157
15470,194990.2929500935
1903,471303.97720202955
13860,251913.47786049254
7649,247143.25951556908
11043,219327.42555556123
2922,212770.98387439744
7538,298844.4118108503
9477,119156.59836532096
117,462847.0427244223
1457,247588.96882673894
7082,176906.71226307805
3053,251760.77794823097
12522,126255.65787677091
5744,428363.81383399066
13566,357609.2031206389
1464,129724.98405061898
3852,131072.80855903542
9557,224834.1037101825
14719,364866.79254432657
13978,134182.9163413183
3286,160524.6150721133
13019,352334.40755826444
1421,159276.46544846002
13502,191843.43299872064
14811,134728.76955153924
9297,288360.31560068706
7749,396033.12288854143
16555,137383.77452194394
14576,187188.06185631652
12766,141350.42448553094
4679,170264.98792976845
10033,193468.13727031182
11231,226824.97320859993
15112,164424.39468132012
10617,180386.3765808705
2175,169273.9826074635
16502,450560.2754178178
10106,185542.3765883898
12561,162301.37584323902
15907,279140.23324370914
8069,124482.60401664513
8316,126678.48502631577
12343,246944.65995260238
12092,160377.82221084475
1527,170475.82682531694
10010,230002.32398307748
655,116497.79702622682
10549,151980.71999966618
3248,130874.00598468877
13499,276825.94987399597
14959,195903.66224204903
6070,159744.72103987544
11360,260957.8243301923
12102,203500.151645415
11870,319929.3382544755
3713,110405.71741496364
3230,160086.27510100196
7742,235252.39954268283
15092,337891.36728098436
8728,281187.9473506198
3386,162055.58448970807
9409,153510.3192303591
16545,263060.58964511193
3127,170802.11708442174
11344,173497.40885086454
2112,222313.69403750278
7310,202224.99952623545
6313,215660.09724963037
3681,380836.9665036811
5114,368762.40182471904
270,157309.65424637406
14350,180615.2867672316
12223,328221.5641896538
1066,198699.05607653753
16116,368851.67608374177
11410,445689.1204107961
4088,169944.19704395926
5956,185195.31522597137
14669,165181.19881014634
13871,144006.3057209305
4126,237136.95603288588
12114,225039.25124580844
16607,156617.90064490304
4266,220601.19521299037
13518,191235.66478021877
11856,302269.4802149876
3885,236819.33884424285
8891,149674.6739349979
4964,164324.30545268775
7696,182399.54305369456
6894,141176.6015021738
9766,169484.57245412617
4800,169509.70597305885
2840,198743.15271108443
4743,170296.0814016811
13562,441829.1254839071
8301,195282.44674160803
5405,171081.58051582525
1535,177010.17660110802
9073,126809.84304758928
1698,338722.18116365577
12262,232532.38412995127
6794,175556.54670906422
12701,174587.38718611776
8432,176411.49977081185
13540,137199.02324774407
8629,163307.80165001968
1440,189664.59767754245
8596,203448.0407819283
9575,270295.98184637306
14976,117046.96941986354
3149,200783.70344063424
5157,187814.44910206203
10748,176825.37662564547
9719,366142.73376165866
6376,182457.0438769785
9733,177124.48897048936
4749,220819.28258839587
4994,360704.6383850154
538,185654.95388422903
5512,142653.93234909722
9778,165192.83623237498
9761,152180.3678558865
3174,401475.3031201939
13429,204935.2845170272
10467,78704.38159018851
14129,198456.8162997585
13608,264737.68676786893
11106,147161.18852648884
12048,178739.11785286892
1054,372212.1808299631
3582,240097.18853079024
1566,160520.1377624654
11529,144076.08410448927
11859,154818.07813951175
10582,141324.91977551804
14907,451686.0030079723
14039,173075.4075120901
10489,175220.04912674648
3331,326742.92678251094
10153,233750.27273534107
5271,165715.86486382276
11871,366117.4020969838
776,139196.19738223564
3994,146802.5584421753
9433,78496.22634525235
14275,137259.43845404068
8030,248409.51882747444
8169,269160.2897941159
8053,181110.6488854289
4822,235427.7398749843
13197,232298.29849532168
13634,262105.5523832249
8951,202508.64400306746
12176,265592.0322480481
15471,151385.8580583139
14962,141323.2269910912
12512,121652.59651560188
8697,424520.1998941091
7095,241615.71449697908
13639,206235.9217120666
16660,176475.0820151566
5848,138365.89152452207
5386,186098.54542689124
10880,302355.31985362456
3954,179717.95328003465
13426,298897.1376752695
5966,195632.2377488663
16315,279963.2591022076
7455,182963.08801074588
11071,241512.02500620822
14740,206495.70992825672
16087,190573.99669857422
8931,256101.34879074807
15289,179203.7278104962
16089,262613.7205634453
12128,182113.00136441222
4724,228736.96784012413
8585,195960.89067006472
7188,212733.37816946625
5423,184551.55895774037
10488,213953.79786884243
5980,229706.81793040832
8376,231973.9469245943
12397,138562.49238359142
16496,187274.2710242541
4891,247983.51589566466
9710,164249.1312650834
6339,166907.07345423533
244,198057.3539186518
5002,225644.3994722736
5358,175795.48122637844
7636,154585.4323424881
9361,334342.86245414976
3601,140212.20277491628
15755,169127.93972836723
172,180570.89628784487
3037,313734.7242089585
577,257538.28677917505
3607,195129.4933858551
2515,127407.0946485002
10413,157773.86812366048
10511,248194.36205026932
4637,410594.93768599175
12736,263858.4084583624
9534,236078.22755080886
11641,190890.53085206752
10419,257938.75905947422
15313,187497.2516343601
14915,198665.8407352325
12409,365417.0508805479
9405,128070.6913864505
14066,214006.47728591776
14108,181956.5277539674
11931,237769.97931868592
11464,324424.61455256696
926,152734.31528903294
11190,214241.3129427815
10260,180674.20197566214
12712,209095.17551193066
1234,216601.2668775383
11608,118120.1412791037
3776,251429.48781145446
4881,193234.19711400155
10266,208790.4814216012
3262,245812.22490790678
3576,383848.5594050442
16604,387561.76509532094
8041,193747.9571907431
10691,239681.7536535388
8357,192713.72926622588
11661,152566.70439495938
4453,241936.4513241135
15936,214219.07149530956
8463,251266.9008180362
15770,236943.6091145824
466,173342.1978654069
14965,89717.91116853147
11227,178887.2963877329
9894,292891.09027856454
11746,204240.94219554297
4118,141168.19240206527
756,335561.5327587145
15589,170787.49135201194
109,332538.5854236618
5778,222640.86575398763
1731,108786.19031876297
3450,158424.6169233087
2961,196915.01964746244
222,175753.93854028385
11454,351267.856000775
7339,181803.36105511078
12096,117822.72431209739
14074,198758.80316711386
4058,364927.9240145748
6603,265719.31620216917
3289,123186.44884270082
16681,254467.6091536352
8200,322380.4181736661
3343,247315.51851653247
7802,181994.55955047032
2082,371218.72983532405
217,260322.88847761875
1720,181654.11351025433
7224,252707.49788763458
6176,140306.34572688336
12571,270826.1667745159
16666,287471.61709226004
8908,213237.1163327176
6914,188915.0032352873
5428,171167.47270343886
381,175485.46531709787
3991,173301.3503470592
16365,283045.3803155045
1046,223215.03727365434
391,157433.61609214585
9212,329035.92310782225
3022,183504.02361068258
9961,128384.38463772942
6764,246094.67492238697
7720,171916.66958328657
4809,205650.02088309076
8877,302027.5507699887
7817,182420.32077048643
10614,123236.1936415933
5553,283750.86628317373
16488,139982.89396109208
11002,177891.18439152525
13592,334222.0526992078
15050,220556.50421901257
13553,258386.03099965057
9041,195821.26724387106
5461,410178.0103171698
16274,382300.9829161169
2138,124020.66034724461
6245,167079.2543167571
8245,181815.67557300982
6491,212021.35248868103
13218,212085.03327510465
13101,123639.58562756084
10462,138763.00330241455
4079,199106.26123865417
1506,430185.5033501261
14107,126726.72008626691
12215,278256.61792065465
11576,327546.5515875256
10567,223448.85550660756
12713,215165.43204722277
1468,417623.357480166
2549,246180.60714823398
4172,197036.41003031007
12380,197692.4910071352
3513,114860.83826695065
8165,237981.574535122
1127,205207.56464420116
14601,384847.10138270195
15526,299043.5358126069
986,282428.72003522323
14968,213287.42337882778
9348,216113.94261138482
6317,275598.93946090824
7497,91679.92209379234
5079,344158.77227173286
528,178315.6369470034
10964,162594.69579829843
5812,325361.2854312585
11022,208846.4058346754
16251,150332.96415341168
5863,123702.30523428613
8664,226782.1010484154
5396,200231.49239055748
6917,244347.91274834875
12776,126947.72337769809
473,235240.5413791339
13333,225989.07025171176
13023,188227.84531373708
7357,218710.88090984273
10955,391879.1545503944
11914,352082.80881910236
12535,186063.36293727957
11205,185309.00701466989
13209,188706.14502814444
16119,315970.2326221161
2174,218066.41001612396
4834,217017.87585297404
10151,177694.9129139393
5584,217028.30708583843
6672,212561.02697256787
12858,302209.04127021204
5106,170317.44093324232
8884,189359.27644939153
13766,180312.2549212697
12556,139122.49316564776
12910,226725.87943975473
6258,126648.31410358014
7100,222762.0753899155
1793,173713.16797736174
3335,177360.15462702123
12835,180592.97927728156
10591,172703.2654600686
15707,221441.84021243863
16389,163225.71253927774
7440,365817.38001960865
6293,185449.19851800596
3937,189936.65640801878
16527,192559.9486447699
5102,237992.21498433367
10734,353024.5909742036
7986,164194.1003658229
6495,110412.1337311609
9571,227198.43729477172
5131,209661.60249034845
10761,333599.72450625605
143,385904.6218414566
13829,173367.44371898714
13662,234122.90984341918
1771,154962.25186070145
5448,198837.0415348328
8594,176828.63341315996
12038,266167.884205552
16471,167584.89454939356
16764,139712.09505762946
1282,183265.7604610365
15101,246374.46192347675
9473,158052.41344185677
2324,411158.3976880146
14448,227311.2718602843
6000,79238.77557290782
2077,139452.9216036042
12960,240386.88085981496
15837,199673.91788291052
8805,234905.9957488414
9987,234075.10009504456
1580,285015.70540392207
11089,126927.58845834668
10926,214870.41533437558
12773,399808.2691113949
6490,300066.5911385685
10858,128602.53368871725
2831,138362.99356985066
16326,162085.90824646625
371,247283.18988833617
8852,205806.29246397477
6713,273366.0034055958
4230,218558.33224210088
3639,214177.56829391952
3642,193238.53429975573
5149,190706.3629289507
2861,203357.2927835039
13300,107742.93291168562
2807,364057.8393248841
5919,111464.82827566536
12716,465451.135882854
4271,241242.97176110302
16055,230652.71353703312
3747,248087.7712090777
5857,249596.67173207906
6884,373667.3535880134
16027,288087.2796309393
3512,333550.42652942124
5181,177188.3643781887
16732,265991.5467266351
1908,180643.19461295224
12082,179981.98235660582
7286,146606.23361875454
8216,158905.34950032702
6929,319871.6028076823
3950,291661.4487885024
12479,171531.48049977017
877,129204.66431432293
1366,197399.27632969746
384,145645.82804807846
5767,215647.2310331176
6910,163001.30727152998
187,199179.67445119403
10164,314900.141671431
8603,252391.77026619407
15834,176614.28083469204
3078,127226.95986437355
3479,263000.32700377353
6671,232009.28203369718
6078,182237.55857564465
16271,137048.7077663151
16191,165679.23818899808
11544,183196.9094960365
7781,195802.6781814526
14918,309726.9710647723
6238,197060.55425617835
12989,205164.5544851168
11907,179508.17361029578
9696,150789.04745133562
14084,325521.96381085715
3895,168945.33574152767
4367,183735.82680244028
8453,77079.45520600888
7638,333258.26996376045
8373,233212.97285171752
4674,175813.46358376293
15787,155271.1264107909
5903,254020.82766915116
13679,207864.48304414997
9018,358535.1144658528
15823,256090.56331399962
13289,139454.1948674932
9896,194695.25466601472
14436,199311.33251459425
5547,232431.66735546855
4048,365766.036607461
16579,216415.36494919867
8550,207447.5926201248
9385,281525.34533605655
5242,172477.69961299846
31,203921.36749933974
6144,275831.17020748253
3990,213811.82420840164
2523,103185.50284767624
12608,251746.17540478642
7234,180237.82640753564
15264,208413.79633642753
9623,199088.35477850246
3161,330851.73041345156
7425,119586.87345335865
13021,271036.27927547885
4044,153067.75282139663
15411,244445.48079379444
979,288003.9924745634
5514,244236.0533475041
4817,166436.0406017256
2115,188327.72412769744
10571,269888.5334229129
8992,255063.50337484656
15546,175434.3638432078
11359,147880.91364744326
11972,177570.3471095
12838,178424.70748203818
5948,126829.40661387156
422,261997.2019681612
4855,161043.6304225907
16197,120352.38986754682
8926,381280.99861497054
5703,172941.76993490587
8848,211613.07347465606
7039,316469.39761859196
3806,158144.7361469511
15154,240140.50874000462
13132,176091.94044733874
7438,194990.95977846495
4398,258171.81309666112
2440,189260.77815068126
3751,164805.03833977427
1476,177622.8452715353
2264,288796.3141900418
16444,169287.15948917417
10704,176542.987027087
4033,139173.42098835987
4508,123229.82278474089
16290,262961.5546036487
10387,196683.079171357
5457,161883.59008215088
4910,275445.54039880296
7451,191972.26958727764
10732,163586.35671143883
8015,142249.39999400033
6148,178257.5074813551
5892,234210.57218738337
7825,211684.89701349838
6851,210192.2763046941
6633,200019.032809178
2139,250958.6246255896
10213,289456.54697806895
2830,210743.311717773
13907,128556.80466693753
15897,346207.857226889
8311,180330.50782696455
14230,199810.6229471464
3878,200731.27872152833
13732,184209.30249259018
12110,177454.90266334155
10675,371231.5140632311
12946,129475.16927423596
16754,217651.1513387549
4394,254853.80074878823
16728,183590.174246571
14378,329417.3721342407
9949,177456.47039111293
994,176566.9962190408
13258,157128.35019526453
5883,354897.92764918046
6933,327812.574394073
13193,232183.4810109491
13286,171104.2379134439
13407,398273.62009999
7512,131361.8773783409
7221,212606.4334746027
14428,159671.74787478015
1740,195126.5959571988
3,150017.5737388358
12952,236752.91988675544
11537,147283.4798009805
2558,135689.6262006067
14081,272202.1639329408
3517,210141.02696720176
7149,232266.77239061857
15777,120331.31167524809
8995,229143.3108836345
826,432186.45198596333
509,281051.7151113995
14875,307511.0670124689
6591,173157.8530565767
11283,117269.87290616764
9897,243294.3298797353
14902,175571.23021949912
14291,169638.12815540037
3162,234067.51439345186
4206,187181.98226576013
11580,198113.4967081738
2007,252100.02399516833
14939,310671.3095437008
13572,189016.92207691912
